,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
2041,"Hoy se presentó el plan de retorno a clases a cargo de la Ministra de Educación Maria Brown y el acompañamiento del primer mandatario, Guillermo Lasso. Brown informó que se han aprobado 1.301 planes de retorno a clases presenciales los cuales comenzarán el lunes, 7 de junio. https://t.co/3P7oC4eKYk",48,0,0,0,2,0
2042,"En #Ecuador, uno de los temas que más preocupa a los expertos son los anuncios del presidente Guillermo Lasso para darle un mayor impulso a las actividades extractivas. ¿Qué retos enfrentará el sector ambiental en esta nueva gestión presidencial? ⬇️ https://t.co/yO2LFojz34",41,1,1,0,5,2
2043,"Guillermo Lasso dice que le pedirá a la Corte Nacional ""limpiar la justicia"", para erradicar la corrupción en todos los niveles en el sistema judicial. ¿Y la independencia de funciones? https://t.co/6tGXAXRr1Z",31,1,0,0,13,2
2044,"Juan Carlos Bermeo es el nuevo ministro de Energía del gobierno de Guillermo Lasso

Todos los detalles 👇🔗 https://t.co/9uGMybCpkL",19,1,0,0,0,0
2045,"[#ATENCIÓN] El Presidente Guillermo Lasso nombró a Juan Carlos Bermeo nuevo Ministro de Energía. 
👉https://t.co/YJFY7p149Q https://t.co/AlporrZZKo",16,1,1,0,5,0
2046,"@AJVillegas15 @lvelascog @Martinminguchi @Salud_Ec Hablan de 2017. Dime cuando le hayan sacado información de 2021, hasta mientras sigue llorando y siempre ten presente que Guillermo Lasso Mendoza es tú presidente. https://t.co/WvPZY7h85i",31,0,0,4,0,0
2047,"Ing. Oswaldo Erazo, Cámara de Distribuidores de Combustibles, en ""EL TESTIMONIAL, con Wilman Sánchez"": “Exigimos al Gobierno de Guillermo Lasso compensaciones en la comercialización”. @oswaldoerazo11 @RecNaturalesEC @ARC_EnergiaEc @LassoGuillermo https://t.co/DQmX4tEkoz",29,1,0,4,2,3
2048,"Guillermo Lasso ratificó a Juan Zapata como presidente del COE nacional, todo lo del saqueo de los insumos, la mortandad en Guayaquil quedará sólo para crónicas de terror y la impunidad. #ElPeorGobiernoDeLaHistoria #parteDos. https://t.co/9l6fzeSX79",34,0,2,0,0,0
2049,"El presidente Guillermo Lasso espera vacunar a 9 millones de personas en los primeros 100 días de su gobierno.

Esta fue una de sus principales promesas de su plan de gobierno.

https://t.co/973sWDxjJy",32,1,0,0,1,0
2050,"TERRORISTA @LeonidasIzaSal1 te informo que yo al igual que 4`655,964 ecuatorianos votamos por el Sr. Guillermo Lasso para Presidente de la República del #Ecuador.
Por ti no ha votado ni tu esposa así que déjate de joder con tu campaña a la @CONAIE y dedícate a trabajar de verdad. https://t.co/dPkVqKF6fv",50,0,1,2,18,14
2051,Presidente Guillermo Lasso anuncia plan de retorno a clases presenciales,10,0,0,0,1,0
2052,"Este miércoles, el presidente Guillermo #Lasso firmó el Decreto Ejecutivo de nuevas Políticas Educativas. El Gobierno pedirá que al #COENacional que apruebe el plan de retorno seguro y voluntario a clases. Más de 1000 establecimientos, de aproximadamente… https://t.co/Mn7jXAEliV https://t.co/uZIu6x9O6p",39,1,2,0,0,0
2053,"Gobierno aprueba retorno a clases presencial para 1.301 unidades educativas. 
El presidente Guillermo Lasso firmó el Decreto Ejecutivo de Políticas Educativas que contiene 5 ejes y 20 acciones",28,0,0,0,2,0
2054,"#Política//Juan Carlos Bermeo, fue anunciado como el nuevo ministro de Energía y Recursos Naturales no Renovables, por el presidente Guillermo Lasso.

Más detalles en el siguiente enlace👇
https://t.co/hVYUGyzbVO https://t.co/4JzLF1wST6",29,1,1,0,1,0
2055,"[EDUCACIÓN] #Ecuador, Presidente Guillermo Lasso anuncia plan de retorno a clases presenciales. https://t.co/2CoaOQgE3E https://t.co/VklxaPL145",14,1,1,0,1,0
2056,🔴ATENCIÓN Gobierno aprueba retorno a clases presencial para 1.301 unidades educativas. El presidente Guillermo Lasso firmó el Decreto Ejecutivo de Políticas Educativas que contiene 5 ejes y 20 acciones ➡️ https://t.co/XxWaob3MvP https://t.co/w2g5mFxrP2,32,1,0,0,65,21
2057,🔴ATENCIÓN Gobierno aprueba retorno a clases presencial para 1.301 unidades educativas. El presidente Guillermo Lasso firmó el Decreto Ejecutivo de Políticas Educativas que contiene 5 ejes y 20 acciones ➡️ https://t.co/6QD0szMTP8 https://t.co/O9QNnhcx51,32,1,0,0,197,41
2058,"@MashiRafael Desde la presidencia,Guillermo Lasso,fomenta el uso de la Calumnia y la injuria contra el mayor grupo político del Ecuador,a los Correistas hay que injuriar,calumniar y decirles corruptos a través de todos los medios ecuatorianos en poder de la oligarquía,para destruirlos,ahora.",41,0,0,1,10,3
2059,Juan Carlos Bermeo es el nuevo ministro de Energía del gobierno de Guillermo Lasso,14,0,0,0,2,1
2060,El presidente Guillermo Lasso firmó Decreto Ejecutivo para la nueva política educativa. Incluye el retorno seguro y voluntario a clases. 1.301 establecimientos a escala nacional tienen la autorización para retornar desde el próximo lunes. https://t.co/vbGFLUZY3M,35,0,0,0,0,0
2061,#ATENCIÓN | El presidente Guillermo Lasso designa a Juan Carlos Bermeo como ministro de Energía » https://t.co/nKR3lsL9SV https://t.co/8JMvVxwLjp,18,1,1,0,66,10
2062,"#Internacionales | El presidente de Ecuador, Guillermo Lasso recibió el bastón de mando de nacionalidad indígena. El mandatario, aprovechó la ocasión para ratificar que la zona de Colta y de toda la provincia de Chimborazo “tienen potencial para convertirse en destino turístico”. https://t.co/5Fi6w14SfY",43,0,1,0,10,0
2063,"Este miércoles, el presidente Guillermo #Lasso firmó el Decreto Ejecutivo de nuevas Políticas Educativas. El Gobierno pedirá que al #COENacional que apruebe el plan de retorno seguro y voluntario a clases. Más de 1000 establecimientos, de aproximadamente… https://t.co/Mn7jXAEliV",38,1,2,0,0,0
2064,"@Almagro_OEA2015 YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
2065,El presidente Guillermo Lasso firmó Decreto Ejecutivo para la nueva política educativa. Incluye el retorno seguro y voluntario a clases. 1.301 establecimientos a escala nacional tienen la autorización para retornar desde el próximo lunes. https://t.co/Cox8DUrZRP,35,0,0,0,1,0
2066,"Sencillo Guillermo Lasso cumple, me vacuné rápido, excelente atención poca personas.. buen  clima, sillas, carpas.
Si así llueve que no escampe.. https://t.co/lrTXdbhD8j",22,0,0,0,3,0
2067,"#2Jun | @LeopoldoLopez manifestó su agradecimiento al apoyo del presidente de Ecuador, Guillermo Lasso, en la búsqueda de acciones en beneficio de los venezolanos en ese país.

Se prevé que en Ecuador residan cerca de 523 mil ciudadanos venezolanos antes de que finalice 2021. https://t.co/IhGvAlOqgU",45,0,1,1,3,2
2068,"@elcomerciocom @darpaez87 El compromiso para repartir la capital con CREO Y GUILLERMO LASSO con apoyo de la corrupta PAUTADA prensa
BRAVO ESA PAUTA DEBE SER GRANDE 
#LosCorruptosSiempreFueronEllos",27,0,1,2,0,0
2069,"@elcomerciocom @darpaez87 Prensa PAUTADA aun tienen tiempo para PAUTAR BIEN Y BAJARSE A YUNDA CON TITULARES 
EL REPARTO PARA CREO GUILLERMO LASSO VA BIEN JUNTO CON SU CORRUPCION COMUNICACIONAL
BIEN ESA PAUTA MAFIA DE COMUNICCION POR LA PLATA BAILA EL MONO
#LosCorruptosSiempreFueronEllos",42,0,1,2,0,0
2070,"@CELAGeopolitica El correismo está en los Ecuatorianos, Tienen bien PAUTADA  a la mafia de Corrupción Comunicación Ecuavisa , Teleamazonas, El Universo El Comercio
CREO Guillermo Lasso se están bajando la alcaldía de Quito a Yunda para repartir a CREO
#LosCorruptosSiempreFueronEllos",40,0,1,1,1,0
2071,@LassoGuillermo Estimado Presidente Guillermo Lasso le pido que todos quienes brindamos los servíos de alquiler de equipos para eventos tengamos la oportunidad de trabajar en su gobierno dando servicios a los diferentes eventos organizados por su Gobierno hay proveedores en todo el país,43,0,0,1,0,0
2072,"#Actualidad | El presidente Guillermo Lasso oficializó a su nuevo miembro del Gabinete Ejecutivo:
https://t.co/DOhQccsRsX",15,1,1,0,12,7
2073,"@bliemsrieder Tanto es así 🤣🤣🤣 que Guillermo Lasso Pauta a la prensa para quitar el CORREISMO de los Ecuatorianos y no pueden 
Ahora quieren repartir Quito a CREO bajándose a YUNDA, vacunan al hijo de Borreoso, vacunados VIP en PANDEMIA
#LosCorruptosSiempreFueronEllos 
#LassoEsMoreno",42,0,2,1,1,0
2074,"#Cargos |

Este miércoles 02 de junio, mediante decreto 056, el Presidente Guillermo Lasso, designa al exgerente de Petroamazonas EP, Juan Carlos Bermeo Calderón, como el nuevo Ministro de Energía y Recursos Naturales No Renovables. 

Más información https://t.co/dZRTz98EBT https://t.co/vLQmiNJByX",39,1,1,0,1,1
2075,"Guillermo Lasso, Karla Morales y Gustavo Alfaro, cuanta fortuna 🇪🇨.",10,0,0,0,3,0
2076,"Por otro lado, Páez asegura que el nombramiento de la representante indígena Guadalupe Llori como Presidenta de la Asamblea Nacional del Ecuador, puede ayudar a sumar esfuerzos para garantizar que la agenda ambiental y de derechos humanos se cumpla. (7/7) https://t.co/yO2LFojz34",41,1,0,0,4,1
2077,"Líderes ambientales y sociales coinciden que otros retos serán fortalecer la institucionalidad ambiental y enfocarse no solo en la deforestación sino en la degradación de los bosques. (6/7)

➡️https://t.co/yO2LFojz34 https://t.co/IRbo1XTAGg",30,1,0,0,3,1
2078,Otro tema que despierta interrogantes se refiere a procesos de criminalización contra líderes indígenas y activistas ambientales. Páez dice que están a la espera de que el presidente Guillermo Lasso rompa con 14 años de hostigamiento y persecución por parte del correismo. (5/7) https://t.co/Tkb7HWgS2k,44,0,0,0,1,1
2079,"Belén Páez, de la Fundación Pachamama, considera que no hay una legislación que garantice los derechos de los pueblos indígenas, el respeto a los procesos de consulta previa y que tome en cuenta a la naturaleza como sujeto de derechos. (4/7)

➡️https://t.co/yO2LFojz34 https://t.co/o24ATVl2Dq",43,1,0,0,6,1
2080,"Andrés Tapia, de la organización indígena Confeniae, asegura que las comunidades ven que, al parecer, no habrá una variación en la política de extracción de materias primas en el país. (3/7)

➡️https://t.co/yO2LFojz34 https://t.co/FtWyKLdIs0",33,1,0,0,1,1
2081,"Lo que más preocupa a organizaciones indígenas y expertos en temas ambientales es la intención del nuevo presidente de darle un mayor impulso a las actividades extractivas, entre ellas el petróleo y la minería. (2/7) 

➡️https://t.co/yO2LFojz34 https://t.co/ioaQcj8VGs",37,1,0,0,1,1
2082,La llegada de Guillermo Lasso a la presidencia de #Ecuador nos llevó a preguntar a expertos sobre la hoja de ruta que seguirá esta nueva gestión en el sector ambiental. Este es el panorama. (1/7) 🧵⬇️ https://t.co/yO2LFojz34,37,1,1,0,8,5
2083,"#Comunidad//La ministra de Educación, María Brown, y el presidente Guillermo Lasso anunciaron este 2 de junio, un plan para el retorno a las aulas progresivo y voluntario, en todos los niveles.

Más detalles en el siguiente enlace👇
https://t.co/05eubC3MHE

#educacion #Aulas https://t.co/PD41TQuzo2",41,1,3,0,0,0
2084,#VIDEO |Las comerciantes del mercado pidieron reactivación y crédito https://t.co/H2oXehP2h2,10,1,1,0,19,5
2085,"#Información | ¡PLAN RETORNO A LAS AULAS! 📚

El presidente Guillermo Lasso y la ministra de Educación María Brown hicieron el anuncio oficial del plan retorno a las aulas que se dará de manera progresiva y voluntaria en todos los niveles.

#Noticias #Ecuador #educación #Lasso https://t.co/DIZQutdVcY",46,0,5,0,1,1
2086,"@elcomerciocom @darpaez87 Sigan prensa corrupta Van muy bien por ganarse esa gran Pauta, sigas así
SI NO PUEDEN CON TITULARES SACAR A YUNDA HOY NO TIENEN BUENA PAUTA 
BIEN VA ESA PAUTA AL DISCRIMINAR CORREISMO Y HACER CAMPAÑA POR CREO GUILLERMO LASSO
#LosCorruptosSiempreFueronEllos https://t.co/Jw2i1DIXRR",44,0,1,2,0,0
2087,"#Ecuador | El presidente, #GuillermoLasso, dio a conocer este miércoles 2 de junio del 2021 el plan del #Gobierno para la reapertura de los planteles en Ecuador ante la pandemia.
LEER MÁS: https://t.co/D1DuvCFL1n

#orovision #ClasesPresenciales2021 #pandemia https://t.co/zxRRvpiWae",37,1,6,0,0,0
2088,"Juan Carlos Bermeo es el nuevo ministro de Energía del gobierno de Guillermo Lasso.
Bermeo fue viceministro y gerente de Petroamazonas en el gobierno de Lenín Moreno, ha sido empleado de OCP y de Uniazul. https://t.co/bO0yFkpYa1",36,0,0,0,0,0
2089,"#AHORA | Juan Carlos Bermeo es el nuevo ministro de Energía del gobierno de Guillermo Lasso. Bermeo fue viceministro y gerente de Petroamazonas en el gobierno de Lenín Moreno, ha sido empleado de OCP y de Uniazul. https://t.co/QRgb4t19Kf",38,0,1,0,0,0
2090,@VincesSolorzano tan lindo mi presidente y si vamos que ganamos las guillerminas manabitas te apoyamos Guillermo Lasso Mendoza presidente del ECUADOR  es una realidad don Manuel,26,0,0,1,0,0
2091,@ECU911Esmeralda @ECU911_ Revise los contratos del @ECU911_  señor Guillermo Lasso @LassoGuillermo,11,0,0,4,0,0
2092,"@eluniversocom Siguen los repartos de cargos Guillermo Lasso 
Lenin Moreno es Guillermo Lasso
con un Maria Paula Romo diferente
Y la tapadera de Corrupción de la prensa por Pauta
Haría van por el Reparto de Quito con Yunda

#LassoEsMorenoRecargado 
#LosCorruptosSiempreFueronEllos",40,0,2,1,0,0
2093,📌 La consistencia del candidato - partido se refiere a la lealtad del candidato ganador hacia su organización política. ¿Quieres conocer los resultados de este indicador? Haz clic en https://t.co/5ta2D1JTHm https://t.co/mXu665t6Pv,31,1,0,0,2,0
2094,Juan Carlos Bermeo es el nuevo ministro de Energía del Gobierno de Guillermo Lasso ► https://t.co/NLOI2zPeO4 https://t.co/DC1OASKAik,17,1,0,0,54,25
2095,"Gustavo Alfaro en la #Tri
Guillermo Lasso en la #presidencia.
Alfaro Moreno en #BarcelonaSC. 

¡No me digan que no podemos estar optimistas del futuro en el país! 😅🇪🇨🇪🇨

#JuntosLoLogramos",29,0,4,0,16,1
2096,"Siempre fue Lenin Moreno y Guillermo Lasso lo mismo.
Pautan a la mafia de la prensa de Ecuador Con shows taparan todo y no ha pasado nada ? Tal cual cuando taparon la corrupción de CREO Rodas, pero a Yunda lo persiguen
#LosCorruptosSiempreFueronEllos https://t.co/MM4XdMUMVB",44,1,1,0,1,1
2097,"#AHORA 

🔴 Presidente Guillermo Lasso anuncia plan de retorno a clases presenciales.

La ministra de Educación, María Brown, presentó este miércoles 2 de junio del 2021 el plan del Gobierno para la reapertura progresiva y “voluntaria” de los planteles en Ecuador ante la pandemia https://t.co/gkjLj6mOVX",45,0,1,0,1,0
2098,"Presidente Guillermo Lasso designa a Juan Carlos Bermeo como ministro de Energía y Recursos No Renovables. 

#Ecuador",17,0,1,0,8,0
2099,@LassoGuillermo Sr presidente Guillermo Lasso no se olvide del Ing @mariotouma las organizaciones sociales solicitamos que se lo considere como Gobernador de Los Ríos.,24,0,0,2,0,0
2100,@Alexoleas @LassoGuillermo Ya se está produciendo en grandes cantidades y por medio de convenios bilaterales. Por esté motivó el presidente constitucional Sr Guillermo Lasso exhorto a la donación de vacunas a la empresa PRIVADA,34,0,0,2,0,0
2101,"@davidavidu SÁLVESE QUIEN PUEDA!!!, la modalidad del gobierno de Guillermo Lasso.",11,0,0,1,0,0
2102,"¡ATENCIÓN!🔴
-
La oficina en Ecuador del Fondo de Naciones Unidas para la Infancia (Unicef) exhortó este lunes al Gobierno del presidente Guillermo Lasso a reabrir las escuelas y combatir la desnutrición y la violencia contra la niñez. https://t.co/P6lV7F36vJ https://t.co/M8mYsycSfn",40,1,0,0,14,8
2103,"El presidente Guillermo Lasso designó a Juan Carlos Bermeo Calderón como ministro de Energía y Recursos No Renovables, completando así su gabinete.",22,0,0,0,11,4
2104,"Pero el gobierno de Guillermo Lasso quiere cobrar impuestos a los ""nuevos ricos"" que ganan $550 dólares.
@wilfridolaz @TMT30_ @DDavidVillamar
https://t.co/ZYv4BnsPDW",21,1,0,3,0,0
2105,"Juan Carlos Bermeo, quien fue gerente de Petroamazonas en el gobierno anterior, fue nombrado Ministro de Energía y Recursos Naturales no Renovables por el presidente Guillermo Lasso. https://t.co/8gCISzWp0A",28,0,0,0,0,1
2106,"@Danielsalcan88 Me preguntó sera menos la pauta? Si no sacan hoy a Yunda, la PAUTA A LA MAFIA DE COMUNICACION ECUAVISA, TELAMAZONAS, EL UNIVERSO, EL COMERCIO, TELÉGRAFO 
SERÁ QUE LES BAJAN LA PAUTA POR NO HACER LO QUE CREO Y GUILLERMO LASSO PIDE? 
#LassoEsMorenoRecargado",44,0,1,1,1,1
2107,"La Izquierda? Jajaja el show sobre Yunda lo monto la Mafia Corrupta de la comunicación junto con la derecha, quieren sacar a la fuerza al estilo de Lenin Moreno y CREO Guillermo Lasso

#LassoEsMorenoRecargado https://t.co/luAxxWcdL9",35,1,1,0,0,0
2108,"Los correistas son los que si pueden manejar las leyes y a un país bajo ética, los que acusan a Yunda no pueden demostrar,  hicieron show al estilo de Lenin Moreno junto CREO Guillermo Lasso y la Putada prensa Ecuavisa Teleamazonas el Universo el Comercio
#LassoEsMorenoRecargado https://t.co/usi1J73Pd3 https://t.co/7FKD546fGM",48,1,1,0,0,0
2109,El legislador @DanielNoboaOk da a conocer que la Comisión de Régimen Económico de forma unánime resolvió exhortar al presidente #Ecuador Guillermo Lasso a que elimine el impuesto del 2% a los microempresarios https://t.co/5Nh9cDWvp5,33,0,1,1,8,3
2110,"@simonespinosa28 Si logra escalar mucho, debe ser 2029, para que Guillermo Lasso repita su periodo y le deje un pais enderezado.... y con alto %de corruptos en la cárcel...
Así podrá continuar un país para todos... tipo Nayib Bukele en San Salvador.....",42,0,0,1,1,1
2111,"Designación. Juan Carlos Bermeo, quien fue gerente de Petroamazonas en el gobierno anterior, fue nombrado Ministro de Energía por el presidente Guillermo Lasso. https://t.co/KhQqoohXt8",24,0,0,0,170,120
2112,#URGENTE | El presidente Guillermo Lasso designó a Juan Carlos Bermeo como el nuevo ministro de Energía y Recursos Naturales no Renovables. » https://t.co/n98RmUcY04,24,1,1,0,16,11
2113,"Mediante Decreto Ejecutivo Nro. 56, el pdte. #Ecuador Guillermo Lasso designó al Sr. Juan Carlos Bermeo como su Ministro de Energía y Recursos Naturales No Renovables
Bermeo fue gerente de Petroamazonas y Viceministro de Hidrocarburos en administración del ex pdte. Lenín Moreno https://t.co/v0LTifnidk",43,0,1,0,12,14
2114,"Zapata presidirá dos comités como representante de Guillermo Lasso.

https://t.co/UO1BUkeyD9",10,1,0,0,0,0
2115,"Guillermo Lasso, antes decía que no va a experimentar con vacunas Rusas, sacando pecho decía que traería las de Estados Unidos. Luego de unos doritos cambia de opinión y ahora después de hacerles feos a las vacunas rusas y chinas las va a traer. Nunca digas de esa agua no beberé. https://t.co/oRkHbutJ6Q",52,0,0,0,0,0
2116,Shot por cada vez que Guillermo Lasso en alguna intervención mencione la palabra encuentro.,14,0,0,0,0,0
2117,"#AHORA | ""Dentro del primer eje el Ministerio de Educación se encarga del diseño de un plan de retorno paulatino , voluntario y progresivo a las aulas "", señala Guillermo Lasso https://t.co/WRkQP9pKvA https://t.co/4aEsoPLwNR",33,1,1,0,21,7
2118,"#ECUADOR | El exgerente de Petroamazonas, Juan Carlos Bermeo Calderón, es el nuevo ministro de Energía y Recursos Naturales No Renovables. El nuevo cargo fue decretado este miércoles 4 de junio por el presidente de la República, Guillermo Lasso. https://t.co/6FaXqTdkIK",40,0,1,0,1,2
2119,"@LassoGuillermo Volvimos a que...? Volvieron a seguir manteniendo correistas en su Gobierno...que decepción sr GUILLERMO LASSO, y a los que hemos trabajado con usted desde el 2013  hasta el WhatsApp le han bloqueado ya a uno...Pero Arriba hay un Dios...esas mismas palabras se las dije a Lucio G.",48,0,0,1,0,0
2120,#ENVIVO | El presidente Guillermo Lasso anuncia plan de retorno a clases en Ecuador » https://t.co/m02dL6HXkf https://t.co/9njLfVseOb,17,1,1,0,1346,304
2121,"#AHORA | El presidente Guillermo Lasso, manifiesta que el Decreto Ejecutivo de Políticas Educativas  está resumido en cinco ejes y veinte acciones  https://t.co/WRkQP9pKvA https://t.co/N7gyAzT6ra",24,1,1,0,11,2
2122,@Medjugorje_ES Virgen amada Bendice nuestro Presidente Guillermo Lasso,8,0,0,1,2,1
2123,"El Presidente Guillermo Lasso, designa al señor Juan Carlos Bermeo Calderón, como Ministro de Energía y Recursos Naturales No Renovables. https://t.co/ip838v7mbn",21,0,0,0,6,5
2124,"🔴ATENCIÓN Ecuador debería destinar cada año $2.400 millones adicionales a lo presupuestado para resolver los problemas más urgentes de los niños, niñas y adolescentes del país, según Unicef ➡️  https://t.co/MEZloXgCPN https://t.co/Vb6OlH7QYs",31,1,0,0,23,5
2125,"🔴ATENCIÓN Ecuador debería destinar cada año $2.400 millones adicionales a lo presupuestado para resolver los problemas más urgentes de los niños, niñas y adolescentes del país, según Unicef ➡️  https://t.co/WBt9lmC3AX https://t.co/Ut4s98GJ7U",31,1,0,0,9,5
2126,"PRESENTACIÓN PLAN RETORNO GRADUAL A CLASES PRESENCIALES EN ECUADOR. Transmisión en vivo y en directo, con el presidente Guillermo Lasso Mendoza y la Ministra de Educación, María Brown. https://t.co/6MhehqeaDW",29,1,0,0,0,0
2127,#AHORA Guillermo Lasso firma decreto ejecutivo de políticas educativas https://t.co/WRkQP9pKvA https://t.co/jNOdRf9Fqs,11,1,1,0,22,5
2128,Guillermo Lasso presenta el Plan Retorno Gradual a clases presenciales https://t.co/lkCgGKIFYH,11,1,0,0,12,10
2129,"Consultores de la campaña presidencial de Guillermo #Lasso asesoran a Keiko #Fujimori (hija de Alberto Fujimori) en Perú. 

Vean el puesto 7 👇 https://t.co/WsmRxTQ8nM",24,0,2,0,0,0
2130,"En #Ecuador hay expectativa en cultos religiosos por llamado a la reconciliación que hizo @LassoGuillermo

» https://t.co/UPkV4NBsCO → El Universo https://t.co/3Xj4TCKIqg",21,1,1,1,2,0
2131,"🔵 Luego de que el presidente de 🇪🇨 #Ecuador, Guillermo Lasso ratificará la permanencia de Juan Zapata como Presidente del Comité de Operaciones de Emergencia Nacional (COE-N), esto fue lo que escribió en Twitter. 👇🏼
#NoticiasALDIA https://t.co/Co3gaR1HaN",37,0,2,0,3,2
2132,"OFICIAL: 10 días después de asumir el poder, el presidente Guillermo Lasso designó Ministro de @RecNaturalesEC. Se trata de Juan Carlos Bermeo Calderón. 
Roberto Salas, quien fue inicialmente nombrado para el cargo, desistió por razones personales.
@PrimeraPlanaECU https://t.co/6neUW1usmk",38,0,0,2,23,17
2133,#ATENCIÓN: Atención: el presidente Guillermo Lasso designa a Juan Carlos Bermeo Calderón como ministro de Energía y Recursos No Renovables. Este era el único Ministerio que todavía no tenía un titular.,31,0,1,0,60,21
2134,Expectativa en cultos religiosos por llamado a la reconciliación que hizo Guillermo Lasso ► https://t.co/PwjaHsGnjT https://t.co/q5oDWvHNpt,16,1,0,0,21,4
2135,"@kikegcpuembo @ChinaLdu33 YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,5,1
2136,"@AJVillegas15 @lvelascog @Martinminguchi @Salud_Ec Es que eres muy tonto, bro. Antes te pasé la foto del directorio del banco en cuestión, y por ningún lado aparece el nombre de Guillermo Lasso.",31,0,0,4,0,0
2137,"Guillermo Lasso: ""Ley Mordaza ... autorregulación ""

Sin lugar a duda hay que hacer reformas la ley de comunicación, pero ¿Cómo se garantiza la Libertad de expresión, para los de gran poder mediático y a quienes no lo tienen ?

La ""Prensa Independiente"" presiona y obedece al ...",48,0,0,0,0,0
2138,"#ATENCIÓN| El presidente, Guillermo Lasso, dará a conocer a las 12:30 del miércoles 2 de junio del 2021 el plan del Gobierno para la reapertura de los planteles en Ecuador ante la pandemia. 

#ComercioEc https://t.co/VyBxGrzTyN",35,0,2,0,1,3
2139,"Sucede en el gobierno de Guillermo #Lasso. 
Le sirve de algo a #Cuenca tener un vicepresidente como #Borrero? https://t.co/lYtwg6D8tG",19,1,3,0,1,0
2140,"#Atención
Unicef pide al Gobierno de Guillermo Lasso reabrir escuelas y combatir la desnutrición y violencia
Más información: https://t.co/CAwbk5P41l
https://t.co/zmEp0CPON2 https://t.co/9WxZR7Khzl",21,2,1,0,0,0
2141,"Ayer, 1 de junio, el presidente de la República Guillermo #Lasso en su visita a la provincia de Chimborazo compartió momentos con niñas y #niños del cantón Colta donde estuvo para recibir el bastón de mando. El primer mandatario dijo “No hay palabras más sinceras
#LaPrensaInforma https://t.co/EqSjSFKr1w",47,0,3,0,2,2
2142,"En los próximos días llegará a la Asamblea la reforma a la Ley de Educación Superior con la que se busca dar libre acceso a la universidad confirmó el presidente, Guillermo Lasso, durante su visita al mercado Iñaquito. 

Aquí el informe: https://t.co/b3pPX84Kpa

103.7 FM 📻📻📻 https://t.co/pn0b10w88f",46,1,0,0,3,0
2143,"Microempresarios q votaron por Guillermo Lasso porque a los 100 minutos de Gobierno iba a eliminar el 2% de IR directo sobre ventas brutas: 🤡

Si le da por hacerlo, deberá ser por proyecto de ley... Y eso le va a tomar más de 30 días. En un mes, deberán pagar el 1er sem. de 2021",56,0,0,0,6,10
2144,"La comunicación es el derecho que da voz a todos los derechos → https://t.co/2H0CfbYSlX 

Preocupación genera el envío del proyecto de la Ley Orgánica de Libertad de Expresión y Comunicación por parte del presidente Guillermo Lasso, a la Asamblea Nacional para su tratamiento. https://t.co/rwYJpzcJb2",44,1,0,0,0,0
2145,"A juan zapata y guillermo lasso hay que 0edirles que se denbuna vueltita a pie sin su comitiva y guardias particulares...
Luego de eso que le condecore al directos del famoso 911 bueno para nada!",35,0,0,0,0,0
2146,Presidente Guillermo Lasso recibió por segunda vez el bastón de mando https://t.co/lYHTmzmMcw @TVCEcuador,13,1,0,1,3,1
2147,"Guillermo Lasso no tiene ni un mes ejerciendo el cargo de Presidente, y la gente ya quiere largarse de este país. 🤯🤯🤯...",22,0,0,0,425,177
2148,"@mromerorivera @LassoGuillermo Y justo hoy, que quería ir a comer hornado, viene a joder el desnutrido de Guillermo Lasso hacer demagogia al puro estilo de yo te ofrezco, busca quien te dé, como las vacunas. Capaz que les pide a las ""chicas"" del mercado que ""colaboren"" porque no hay plata.",50,0,0,2,0,0
2149,@AdharaGE Aplica también para el tal Guillermo Lasso?,8,0,0,1,0,0
2150,"#ECUADOR | El presidente del Ecuador, Guillermo Lasso, y el ministro de Gobierno, César Monge, visitaron la mañana de este 2 de junio el Mercado de Iñaquito, ubicado en la capital. Ambos escucharon las necesidades de este sector y compartieron los planteamientos que se ejecutarán https://t.co/x4f9lVOG1L",46,0,1,0,0,0
2151,"#Atención📍/ El Jefe de Estado, Guillermo Lasso junto con el ministro de Cesar Monge, visitaron el Mercado de Iñaquito, donde escucharon las necesidades de este sector y compartieron planteamientos de su Gobierno.
.
.
Fuente: ComunicaciónEc
.
#Lasso #Iñaquito #Visita #WQRadio https://t.co/u6GrhO9K3F",42,0,5,0,0,0
2152,"Guillermo Lasso (@LassoGuillermo) no eliminó las pensiones alimenticias.

Mira nuestra verificación completa:
https://t.co/fu9d4TOV0e",13,1,0,1,12,8
